month_year_line,major_incident_category,major_incident_count,month_year,line,ridership,avg_wind_speed,total_rain,total_snow,avg_max_temp,avg_min_temp,no_of_train_failures,mean_dist_btw_failures,total_num_of_delays
2022-10_2,Persons on Trackbed/Police/Medical,1,2022-10,2,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,2967
2022-10_3,Persons on Trackbed/Police/Medical,1,2022-10,3,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,1251
2022-10_3,Track,1,2022-10,3,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,1251
2022-10_4,Persons on Trackbed/Police/Medical,1,2022-10,4,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,2161
2022-10_4,Signals,1,2022-10,4,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,2161
2022-10_5,Stations and Structure,3,2022-10,5,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,2025
2022-10_5,Subway Car,1,2022-10,5,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,2025
2022-10_6,Other,1,2022-10,6,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,3358
2022-10_6,Subway Car,1,2022-10,6,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,3358
2022-10_6,Track,1,2022-10,6,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,3358
2022-10_6,Stations and Structure,1,2022-10,6,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,3358
2022-10_6,Persons on Trackbed/Police/Medical,2,2022-10,6,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,3358
2022-10_7,Other,1,2022-10,7,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,1955
2022-10_7,Signals,1,2022-10,7,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,1955
2022-10_7,Track,1,2022-10,7,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,1955
2022-10_7,Persons on Trackbed/Police/Medical,1,2022-10,7,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,1955
2022-10_S 42nd,Subway Car,1,2022-10,S 42nd,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,82,174098.1222999223,
2022-10_A,Track,2,2022-10,A,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,3225
2022-10_A,Persons on Trackbed/Police/Medical,2,2022-10,A,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,3225
2022-10_B,Subway Car,1,2022-10,B,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,1973
2022-10_C,Persons on Trackbed/Police/Medical,1,2022-10,C,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,2173
2022-10_C,Signals,1,2022-10,C,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,2173
2022-10_D,Persons on Trackbed/Police/Medical,1,2022-10,D,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,2324
2022-10_E,Track,1,2022-10,E,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,2597
2022-10_E,Persons on Trackbed/Police/Medical,1,2022-10,E,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,2597
2022-10_E,Signals,2,2022-10,E,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,2597
2022-10_F,Persons on Trackbed/Police/Medical,1,2022-10,F,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,3113
2022-10_F,Track,1,2022-10,F,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,3113
2022-10_F,Stations and Structure,1,2022-10,F,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,3113
2022-10_F,Signals,1,2022-10,F,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,3113
2022-10_L,Other,1,2022-10,L,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,1015
2022-10_N,Persons on Trackbed/Police/Medical,3,2022-10,N,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,3457
2022-10_N,Signals,1,2022-10,N,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,3457
2022-10_N,Subway Car,1,2022-10,N,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,3457
2022-10_Q,Track,2,2022-10,Q,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,3299
2022-10_R,Persons on Trackbed/Police/Medical,1,2022-10,R,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,2024
2022-10_R,Signals,3,2022-10,R,95120931,4.863548387096775,5.08,0,63.38709677419355,50.38709677419355,131,230874.47610211428,2024
2022-09_1,Signals,1,2022-09,1,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,1833
2022-09_1,Track,1,2022-09,1,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,1833
2022-09_1,Other,1,2022-09,1,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,1833
2022-09_2,Subway Car,1,2022-09,2,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,3006
2022-09_2,Persons on Trackbed/Police/Medical,1,2022-09,2,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,3006
2022-09_2,Signals,1,2022-09,2,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,3006
2022-09_2,Track,2,2022-09,2,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,3006
2022-09_3,Signals,1,2022-09,3,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,1624
2022-09_4,Persons on Trackbed/Police/Medical,1,2022-09,4,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,2015
2022-09_4,Signals,1,2022-09,4,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,2015
2022-09_4,Track,1,2022-09,4,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,2015
2022-09_4,Other,1,2022-09,4,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,2015
2022-09_5,Persons on Trackbed/Police/Medical,3,2022-09,5,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,1722
2022-09_5,Other,1,2022-09,5,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,1722
2022-09_6,Signals,1,2022-09,6,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,2711
2022-09_6,Subway Car,1,2022-09,6,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,2711
2022-09_7,Track,1,2022-09,7,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,83,209036.5,1106
2022-09_A,Persons on Trackbed/Police/Medical,2,2022-09,A,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,3363
2022-09_A,Stations and Structure,1,2022-09,A,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,3363
2022-09_A,Signals,2,2022-09,A,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,3363
2022-09_B,Track,1,2022-09,B,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,1089
2022-09_D,Signals,1,2022-09,D,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,2300
2022-09_D,Other,1,2022-09,D,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,2300
2022-09_E,Track,1,2022-09,E,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,2998
2022-09_E,Signals,1,2022-09,E,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,2998
2022-09_E,Persons on Trackbed/Police/Medical,1,2022-09,E,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,2998
2022-09_E,Stations and Structure,1,2022-09,E,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,2998
2022-09_F,Persons on Trackbed/Police/Medical,1,2022-09,F,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,2875
2022-09_L,Stations and Structure,1,2022-09,L,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,1242
2022-09_L,Persons on Trackbed/Police/Medical,1,2022-09,L,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,1242
2022-09_M,Persons on Trackbed/Police/Medical,2,2022-09,M,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,1302
2022-09_N,Track,2,2022-09,N,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,3213
2022-09_N,Subway Car,1,2022-09,N,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,3213
2022-09_N,Persons on Trackbed/Police/Medical,1,2022-09,N,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,3213
2022-09_Q,Signals,1,2022-09,Q,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,2323
2022-09_Q,Persons on Trackbed/Police/Medical,1,2022-09,Q,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,2323
2022-09_R,Stations and Structure,1,2022-09,R,91019574,4.2876666666666665,4.1000000000000005,0,76.86666666666666,62.20,123,240922.16666666666,1782
2022-08_1,Signals,1,2022-08,1,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,86,209127.66666666666,2086
2022-08_1,Persons on Trackbed/Police/Medical,1,2022-08,1,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,86,209127.66666666666,2086
2022-08_2,Persons on Trackbed/Police/Medical,1,2022-08,2,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,86,209127.66666666666,2459
2022-08_3,Persons on Trackbed/Police/Medical,1,2022-08,3,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,86,209127.66666666666,1530
2022-08_4,Persons on Trackbed/Police/Medical,1,2022-08,4,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,86,209127.66666666666,1814
2022-08_5,Subway Car,1,2022-08,5,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,86,209127.66666666666,1477
2022-08_5,Persons on Trackbed/Police/Medical,2,2022-08,5,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,86,209127.66666666666,1477
2022-08_6,Signals,1,2022-08,6,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,86,209127.66666666666,2649
2022-08_6,Persons on Trackbed/Police/Medical,3,2022-08,6,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,86,209127.66666666666,2649
2022-08_7,Track,2,2022-08,7,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,86,209127.66666666666,1513
2022-08_S 42nd,Subway Car,1,2022-08,S 42nd,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,86,209127.66666666666,
2022-08_S 42nd,Other,1,2022-08,S 42nd,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,86,209127.66666666666,
2022-08_A,Track,1,2022-08,A,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,3225
2022-08_C,Track,1,2022-08,C,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,1775
2022-08_D,Signals,2,2022-08,D,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,2372
2022-08_E,Signals,1,2022-08,E,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,3481
2022-08_E,Other,1,2022-08,E,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,3481
2022-08_E,Track,1,2022-08,E,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,3481
2022-08_E,Subway Car,1,2022-08,E,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,3481
2022-08_F,Track,1,2022-08,F,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,2953
2022-08_L,Signals,1,2022-08,L,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,1472
2022-08_M,Signals,2,2022-08,M,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,1491
2022-08_N,Signals,1,2022-08,N,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,3034
2022-08_N,Persons on Trackbed/Police/Medical,1,2022-08,N,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,3034
2022-08_Q,Track,1,2022-08,Q,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,2612
2022-08_R,Stations and Structure,1,2022-08,R,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,1992
2022-08_R,Persons on Trackbed/Police/Medical,3,2022-08,R,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,1992
2022-08_R,Signals,1,2022-08,R,82948894,3.665161290322581,1.71,0,86.90322580645162,71.74193548387096,128,216129,1992
2022-07_1,Stations and Structure,2,2022-07,1,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,2574
2022-07_1,Track,1,2022-07,1,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,2574
2022-07_2,Stations and Structure,1,2022-07,2,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,2867
2022-07_2,Other,1,2022-07,2,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,2867
2022-07_2,Signals,1,2022-07,2,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,2867
2022-07_2,Subway Car,1,2022-07,2,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,2867
2022-07_3,Signals,1,2022-07,3,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,1830
2022-07_3,Track,1,2022-07,3,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,1830
2022-07_4,Signals,2,2022-07,4,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,2315
2022-07_4,Persons on Trackbed/Police/Medical,1,2022-07,4,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,2315
2022-07_4,Track,1,2022-07,4,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,2315
2022-07_5,Other,1,2022-07,5,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,1885
2022-07_5,Signals,2,2022-07,5,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,1885
2022-07_6,Signals,2,2022-07,6,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,2685
2022-07_7,Persons on Trackbed/Police/Medical,1,2022-07,7,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,67,231101,1359
2022-07_A,Track,1,2022-07,A,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,3884
2022-07_A,Stations and Structure,1,2022-07,A,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,3884
2022-07_A,Persons on Trackbed/Police/Medical,2,2022-07,A,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,3884
2022-07_B,Track,2,2022-07,B,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,1180
2022-07_C,Other,1,2022-07,C,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,2266
2022-07_F,Persons on Trackbed/Police/Medical,1,2022-07,F,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,3362
2022-07_F,Stations and Structure,1,2022-07,F,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,3362
2022-07_F,Persons on Trackbed/Police/Medical,1,2022-07,F,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,3362
2022-07_F,Other,1,2022-07,F,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,3362
2022-07_F,Track,2,2022-07,F,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,3362
2022-07_G,Persons on Trackbed/Police/Medical,1,2022-07,G,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,1324
2022-07_JZ,Persons on Trackbed/Police/Medical,1,2022-07,JZ,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,2345
2022-07_L,Stations and Structure,1,2022-07,L,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,1513
2022-07_M,Subway Car,1,2022-07,M,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,1549
2022-07_Q,Persons on Trackbed/Police/Medical,3,2022-07,Q,80514845,3.722258064516129,4.550000000000001,0,87.32258065,71.77,134,207107.5,2861
2022-06_1,Stations and Structure,1,2022-06,1,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,2056
2022-06_1,Persons on Trackbed/Police/Medical,1,2022-06,1,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,2056
2022-06_2,Subway Car,1,2022-06,2,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,2628
2022-06_2,Subway Car,1,2022-06,2,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,2628
2022-06_3,Persons on Trackbed/Police/Medical,2,2022-06,3,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,1572
2022-06_3,Other,1,2022-06,3,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,1572
2022-06_4,Signals,1,2022-06,4,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,2119
2022-06_4,Subway Car,1,2022-06,4,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,2119
2022-06_4,Track,1,2022-06,4,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,2119
2022-06_5,Signals,2,2022-06,5,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,1312
2022-06_6,Persons on Trackbed/Police/Medical,1,2022-06,6,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,2894
2022-06_6,Signals,1,2022-06,6,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,2894
2022-06_6,Stations and Structure,1,2022-06,6,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,2894
2022-06_6,Track,1,2022-06,6,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,2894
2022-06_7,Other,1,2022-06,7,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,1929
2022-06_7,Persons on Trackbed/Police/Medical,1,2022-06,7,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,1929
2022-06_7,Track,1,2022-06,7,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,55,298848.4,1929
2022-06_A,Persons on Trackbed/Police/Medical,1,2022-06,A,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,3659
2022-06_B,Track,1,2022-06,B,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,1331
2022-06_C,Signals,1,2022-06,C,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,2159
2022-06_D,Signals,1,2022-06,D,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,2180
2022-06_D,Other,1,2022-06,D,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,2180
2022-06_E,Stations and Structure,2,2022-06,E,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,2964
2022-06_E,Signals,2,2022-06,E,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,2964
2022-06_E,Persons on Trackbed/Police/Medical,1,2022-06,E,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,2964
2022-06_F,Track,1,2022-06,F,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,3220
2022-06_F,Stations and Structure,1,2022-06,F,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,3220
2022-06_F,Signals,1,2022-06,F,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,3220
2022-06_JZ,Track,2,2022-06,JZ,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,1491
2022-06_L,Signals,1,2022-06,L,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,1480
2022-06_M,Persons on Trackbed/Police/Medical,2,2022-06,M,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,1488
2022-06_M,Stations and Structure,1,2022-06,M,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,1488
2022-06_M,Track,1,2022-06,M,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,1488
2022-06_N,Track,1,2022-06,N,87977903,4.003666666666667,2.92,0,78.96666666666667,63.80,120,196563.5,2704
2022-05_1,Other,1,2022-05,1,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,1970
2022-05_1,Subway Car,1,2022-05,1,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,1970
2022-05_2,Persons on Trackbed/Police/Medical,1,2022-05,2,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,2863
2022-05_2,Signals,1,2022-05,2,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,2863
2022-05_2,Persons on Trackbed/Police/Medical,1,2022-05,2,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,2863
2022-05_3,Persons on Trackbed/Police/Medical,2,2022-05,3,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,1369
2022-05_3,Track,2,2022-05,3,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,1369
2022-05_5,Stations and Structure,1,2022-05,5,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,1026
2022-05_5,Subway Car,1,2022-05,5,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,1026
2022-05_6,Persons on Trackbed/Police/Medical,1,2022-05,6,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,3120
2022-05_6,Signals,1,2022-05,6,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,3120
2022-05_6,Stations and Structure,1,2022-05,6,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,3120
2022-05_7,Signals,2,2022-05,7,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,2252
2022-05_7,Stations and Structure,1,2022-05,7,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,65,197203,2252
2022-05_A,Persons on Trackbed/Police/Medical,1,2022-05,A,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,3397
2022-05_B,Persons on Trackbed/Police/Medical,1,2022-05,B,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,1375
2022-05_B,Signals,1,2022-05,B,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,1375
2022-05_C,Persons on Trackbed/Police/Medical,1,2022-05,C,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,1725
2022-05_C,Signals,1,2022-05,C,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,1725
2022-05_D,Signals,1,2022-05,D,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,1965
2022-05_D,Track,1,2022-05,D,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,1965
2022-05_E,Signals,1,2022-05,E,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,3119
2022-05_E,Subway Car,1,2022-05,E,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,3119
2022-05_F,Track,1,2022-05,F,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,3339
2022-05_F,Stations and Structure,2,2022-05,F,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,3339
2022-05_F,Signals,2,2022-05,F,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,3339
2022-05_F,Persons on Trackbed/Police/Medical,1,2022-05,F,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,3339
2022-05_L,Other,1,2022-05,L,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,1711
2022-05_L,Stations and Structure,1,2022-05,L,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,1711
2022-05_L,Track,1,2022-05,L,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,1711
2022-05_M,Persons on Trackbed/Police/Medical,1,2022-05,M,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,1026
2022-05_M,Stations and Structure,1,2022-05,M,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,1026
2022-05_N,Signals,1,2022-05,N,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,2893
2022-05_N,Subway Car,1,2022-05,N,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,2893
2022-05_N,Signals,1,2022-05,N,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,2893
2022-05_Q,Subway Car,1,2022-05,Q,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,2214
2022-05_Q,Persons on Trackbed/Police/Medical,1,2022-05,Q,87695742,4.799354838709678,4.52,0,72.06451612903226,56.00,116,183329.83333333334,2214
2022-04_1,Persons on Trackbed/Police/Medical,2,2022-04,1,83273427,6.389666666666667,4.53,0,60.46666666666667,45.03333333333333,57,211550.33333333334,2152
2022-04_2,Persons on Trackbed/Police/Medical,1,2022-04,2,83273427,6.389666666666667,4.53,0,60.46666666666667,45.03333333333333,57,211550.33333333334,2733
